,1mb_0_dly_prec_month,1mb_1000_dly_prec_month,1mb_100_200dly_prec_month,1mb_1_25_dly_prec_month,1mb_200_300dly_prec_month,1mb_25_50dly_prec_month,1mb_300_400dly_prec_month,1mb_400_500dly_prec_month,1mb_500_600dly_prec_month,1mb_50_100dly_prec_month,1mb_600_700dly_prec_month,1mb_700_800dly_prec_month,1mb_800_900dly_prec_month,1mb_900_1000dly_prec_month,1mb_monthly_hum_MeIH,1mb_monthly_hum_MeIL,1mb_monthly_hum_MiIH,1mb_monthly_hum_MiIL,1mb_monthly_hum_mean,1mb_monthly_hum_range,1mb_monthly_hum_risk,1mb_monthly_hum_std,1mb_monthly_precmax,1mb_monthly_precmean,1mb_monthly_precmin,1mb_monthly_precstd,1mb_monthly_temp_br4mean,1mb_monthly_temp_ega4mean,1mb_monthly_temp_egfe4mean,1mb_monthly_temp_mean,1mb_monthly_temp_mor4max,1mb_monthly_temp_mor4min,1mb_monthly_temp_mosdev4mean,1mb_monthly_temp_oa4mean,1mb_monthly_temp_range,1mbmonthly_temp_vec4mean,2mb_0_dly_prec_month,2mb_1000_dly_prec_month,2mb_100_200dly_prec_month,2mb_1_25_dly_prec_month,2mb_200_300dly_prec_month,2mb_25_50dly_prec_month,2mb_300_400dly_prec_month,2mb_400_500dly_prec_month,2mb_500_600dly_prec_month,2mb_50_100dly_prec_month,2mb_600_700dly_prec_month,2mb_700_800dly_prec_month,2mb_800_900dly_prec_month,2mb_900_1000dly_prec_month,2mb_monthly_hum_MeIH,2mb_monthly_hum_MeIL,2mb_monthly_hum_MiIH,2mb_monthly_hum_MiIL,2mb_monthly_hum_mean,2mb_monthly_hum_range,2mb_monthly_hum_risk,2mb_monthly_hum_std,2mb_monthly_precmax,2mb_monthly_precmean,2mb_monthly_precmin,2mb_monthly_precstd,2mb_monthly_temp_br4mean,2mb_monthly_temp_ega4mean,2mb_monthly_temp_egfe4mean,2mb_monthly_temp_mean,2mb_monthly_temp_mor4max,2mb_monthly_temp_mor4min,2mb_monthly_temp_mosdev4mean,2mb_monthly_temp_oa4mean,2mb_monthly_temp_range,2mbmonthly_temp_vec4mean,3mb_0_dly_prec_month,3mb_1000_dly_prec_month,3mb_100_200dly_prec_month,3mb_1_25_dly_prec_month,3mb_200_300dly_prec_month,3mb_25_50dly_prec_month,3mb_300_400dly_prec_month,3mb_400_500dly_prec_month,3mb_500_600dly_prec_month,3mb_50_100dly_prec_month,3mb_600_700dly_prec_month,3mb_700_800dly_prec_month,3mb_800_900dly_prec_month,3mb_900_1000dly_prec_month,3mb_monthly_hum_MeIH,3mb_monthly_hum_MeIL,3mb_monthly_hum_MiIH,3mb_monthly_hum_MiIL,3mb_monthly_hum_mean,3mb_monthly_hum_range,3mb_monthly_hum_risk,3mb_monthly_hum_std,3mb_monthly_precmax,3mb_monthly_precmean,3mb_monthly_precmin,3mb_monthly_precstd,3mb_monthly_temp_br4mean,3mb_monthly_temp_ega4mean,3mb_monthly_temp_egfe4mean,3mb_monthly_temp_mean,3mb_monthly_temp_mor4max,3mb_monthly_temp_mor4min,3mb_monthly_temp_mosdev4mean,3mb_monthly_temp_oa4mean,3mb_monthly_temp_range,3mbmonthly_temp_vec4mean,DName2018,F15Regions,Female,Male,PopnRtn,TotalPopn,in_an_hh_district_mod_sev_prop,in_an_hh_district_sev_prop,in_an_ind_district_mod_sev_prop,in_an_ind_district_sev_prop,in_bs_hh_district_prop,in_bs_ind_district_prop,in_rt_hh_district_prop,in_rt_ind_district_prop,in_sym_hh_district_1om_prop,in_sym_hh_district_mt1_prop,in_sym_ind_dist_1om_prop,in_sym_ind_dist_mt1_prop,me_hh_sz_mean,me_hh_sz_mode,me_hh_wvis_pd_prop,me_ind_slund_pd_prop,me_ind_spr_12_prop,me_ind_tr_pd_prop,me_ind_vis_pd_prop,me_mean_prop_nt_tr_hh,me_mean_prop_slund_hh,me_mrk_dst_med_pd,me_ref_dis,me_spr_12_hh_prop,me_wi_1_hh_prop,me_wi_1_ind_prop,me_wi_2_hh_prop,me_wi_2_ind_prop,me_wi_3_hh_prop,me_wi_3_ind_prop,me_wi_4_hh_prop,me_wi_4_ind_prop,me_wi_5_hh_prop,me_wi_5_ind_prop,yb_0_dly_prec_year,yb_1000_dly_prec_year,yb_100_200dly_prec_year,yb_1_25_dly_prec_year,yb_200_300dly_prec_year,yb_25_50dly_prec_year,yb_300_400dly_prec_year,yb_400_500dly_prec_year,yb_500_600dly_prec_year,yb_50_100dly_prec_year,yb_600_700dly_prec_year,yb_700_800dly_prec_year,yb_800_900dly_prec_year,yb_900_1000dly_prec_year,yb_yearly_hum_max,yb_yearly_hum_mean,yb_yearly_hum_mean_hd,yb_yearly_hum_mean_ld,yb_yearly_hum_min,yb_yearly_hum_min_hd,yb_yearly_hum_min_ld,yb_yearly_hum_range,yb_yearly_precmax,yb_yearly_precmean,yb_yearly_precmin,yb_yearly_precstd,yb_yearly_temp_br4mean,yb_yearly_temp_ega4mean,yb_yearly_temp_egfe4mean,yb_yearly_temp_mean,yb_yearly_temp_mor4max,yb_yearly_temp_mor4min,yb_yearly_temp_mosdev4mean,yb_yearly_temp_oa4mean,yb_yearly_temp_range,ybyearly_temp_vec4mean,year,yo_0_dly_prec_year,yo_1000_dly_prec_year,yo_100_200dly_prec_year,yo_1_25_dly_prec_year,yo_200_300dly_prec_year,yo_25_50dly_prec_year,yo_300_400dly_prec_year,yo_400_500dly_prec_year,yo_500_600dly_prec_year,yo_50_100dly_prec_year,yo_600_700dly_prec_year,yo_700_800dly_prec_year,yo_800_900dly_prec_year,yo_900_1000dly_prec_year,yo_yearly_hum_max,yo_yearly_hum_mean,yo_yearly_hum_mean_hd,yo_yearly_hum_mean_ld,yo_yearly_hum_min,yo_yearly_hum_min_hd,yo_yearly_hum_min_ld,yo_yearly_hum_range,yo_yearly_precmax,yo_yearly_precmean,yo_yearly_precmin,yo_yearly_precstd,yo_yearly_temp_br4mean,yo_yearly_temp_ega4mean,yo_yearly_temp_egfe4mean,yo_yearly_temp_mean,yo_yearly_temp_mor4max,yo_yearly_temp_mor4min,yo_yearly_temp_mosdev4mean,yo_yearly_temp_oa4mean,yo_yearly_temp_range,yo_yearly_temp_vec4mean
56,1,0,0,17.733334,0,0.23333333,0,0,0,0.033333335,0,0,0,0,2,30,0,30,41.6067,80.69735,0.657894737,20.866156,19.394764,2.751674,0.000887011,12.510348,0.4434427,0.8141777,0.83081836,24.757345,1.2355677,0.7513242,0.7197863,0.73204225,15.786919,0.8719714,0,0,2,13.1,0.2,2.4,0,0,0,1.9333333,0,0,0,0,14,28,3,31,54.01087,73.17759,0.763157895,18.2502,165.40274,32.240284,0.23343925,70.67641,0.34534448,0.7566209,0.72640413,23.027262,1.3000599,0.69235724,0.605598,0.6400358,15.055319,0.885859,0.3,0,0.16666667,14.533334,0,2.4666667,0.033333335,0.033333335,0,1.4666667,0,0,0,0,18,30,2,30,49.873863,77.99759,0.763157895,18.86456,105.605286,16.21054,0.007692136,75.97345,0.4077421,0.81942546,0.8091242,24.12773,1.2597448,0.72697705,0.67823005,0.73518425,15.324639,0.8926063,NAKAPIRIPIRIT,KARAMOJA,82112,74578,91,156690,0.416666667,0,0.3,0,0.454545455,0.333333333,0.545454545,0.388888889,,,,,3.363636364,6,0.045454545,0.519480519,0,0.519480519,0.038961039,0.53008658,0.53008658,0,,0,0.5,0.623376623,0.227272727,0.220779221,0.181818182,0.103896104,0.045454545,0.012987013,0.045454545,0.038961039,2.1904762,0,18.095238,93.90476,2.4047618,33.642857,0.33333334,0,0,32.42857,0,0,0,0,99.8881,69.838234,210.14285,30.37143,26.91988,76.71429,163.8,72.968216,322.15845,40.817448,0,55.616962,0.22505584,0.5222351,0.5280121,20.905731,1.334212,0.5793827,0.46557933,0.30752558,20.14713,0.7867103,2009,4.642857,0,18.833334,88.14286,1.7142857,34.04762,0.21428572,0,0,34.904762,0,0,0,0,99.85116,66.65752,183.22858,56.62857,22.123232,55.514286,184.34285,77.72793,307.59515,40.92105,0,53.320366,0.26719117,0.61306113,0.5980889,21.649029,1.3419441,0.6249795,0.5146257,0.43216655,17.430435,0.8347103
57,0,0,3.3833334,2.7666667,1.15,2.9833333,0.016666668,0,0,4.1666665,0,0,0,0,31,2,28,22,74.65259,58.066437,1,14.610953,275.1897,86.148994,4.4624047,75.253944,0.2781635,0.6371612,0.61633736,21.842394,1.4499379,0.7089358,0.52739775,0.4649851,11.693013,0.8510566,0,0,3.15,3.2833333,0.36666667,2.7833333,0.25,0,0,4.1666665,0,0,0,0,30,0,29,29,73.04136,57.923706,1,15.549704,279.60284,74.39435,7.7164497,73.56237,0.2866113,0.6554424,0.63038737,21.991377,1.389153,0.6903592,0.53723115,0.49023914,12.845632,0.8612651,0,0,1.2833333,4.75,0.23333333,4.0666666,0,0,0,4.133333,0,0,0,0,31,7,29,30,70.41367,61.96497,1,16.375591,210.21054,50.89127,4.7746916,53.66484,0.29579675,0.6753199,0.645664,22.153383,1.3621092,0.6824123,0.54792327,0.5176983,12.9399,0.87191576,NAKASEKE,NORTH BUGANDA,92578,104795,113,197373,0.642857143,0.071428571,0.538461538,0.038461538,0.857142857,0.769230769,0.928571429,0.846153846,,,,,4.185185185,4,0,0.101449275,0.043478261,0.043478261,0.014492754,0.031481481,0.082407407,2,,0.037037037,0.111111111,0.130434783,0.185185185,0.130434783,0.148148148,0.15942029,0.444444444,0.398550725,0.111111111,0.18115942,36.2,0.16666667,16.533333,123.73333,4.766667,22.666666,1.5,0.56666666,0.26666668,24.966667,0.2,0.06666667,0.1,0.06666667,99.27887,54.088913,77.083336,116.083336,12.398977,18.305555,174.86111,86.879906,833.6937,35.220272,0,111.18208,0.32409617,0.67399144,0.67331606,22.652512,1.254192,0.6322076,0.5808635,0.53324145,17.178225,0.83923143,2009,32.133335,0,9.433333,155.7,2.3,18.066668,0.8,0.16666667,0,12.566667,0,0,0,0,98.28083,49.49255,39.944443,152.69444,12.360949,6.0833335,186.55556,85.91989,353.4838,19.295088,0,63.08224,0.3898953,0.75788784,0.75906706,23.812994,1.2493846,0.6984064,0.65744734,0.64791596,19.85852,0.86320585
58,0,0,4.375,3.5714285,1.6071428,2.3392856,0.035714287,0,0,3.5714285,0,0,0,0,31,3,21,23,72.8619,62.160446,1,15.173308,258.70496,91.07354,1.6322609,85.417984,0.3246742,0.7375206,0.6936912,22.662683,1.518236,0.7884049,0.5815372,0.60395813,10.6889305,0.9043641,0,0,3.0535715,4.607143,0.30357143,3.25,0,0,0,3.7857144,0,0,0,0,30,2,18,30,70.984535,61.814453,1,15.912287,199.96965,62.705853,3.72226,67.24522,0.34172443,0.7744122,0.72204816,22.963366,1.4582548,0.7836996,0.60138404,0.6549854,11.939824,0.92288333,0,0,2.1964285,6.446429,0.10714286,3.732143,0,0,0,3.017857,0,0,0,0,31,1,18,31,70.30678,58.391964,1,16.083622,173.41225,49.159405,2.9537566,61.2492,0.33702546,0.7645398,0.7142331,22.8805,1.4531991,0.77229804,0.59591436,0.6409481,11.338235,0.9200196,NAKASONGOLA,NORTH BUGANDA,88472,93323,106,181795,0.666666667,0,0.588235294,0,0.5,0.5,0.6,0.611111111,,,,,4.08,1,0,0.352380952,0,0.238095238,0.028571429,0.246666667,0.418666667,2,,0,0.16,0.20952381,0.16,0.152380952,0.24,0.39047619,0.36,0.219047619,0.08,0.028571429,2.5166667,0,21.916666,77.61667,3.0166667,28.85,0.25,0.033333335,0.016666668,36.583332,0,0,0,0,100,70.06838,134.11111,22.74603,23.562672,53.38095,103.47619,76.437325,308.7026,47.283916,0,59.275932,0.28322074,0.6450597,0.62469864,21.93165,1.3601718,0.6597259,0.5332845,0.47780687,16.570768,0.848465,2009,1.9833333,0,18.85,80.583336,2.4333334,31.166666,0.6666667,0.06666667,0,34.583332,0,0,0,0,100,67.45421,121.79365,34.634922,20.694546,37.539684,118.888885,79.30546,354.53494,45.573246,0,57.15708,0.3210207,0.7058295,0.681493,22.598179,1.359914,0.70075774,0.57728434,0.5643947,17.701689,0.8732354
59,0,0,6.6222224,7.3333335,1.5777777,4.2,0.95555556,0.13333334,0.044444446,6.6666665,0.022222223,0,0,0,31,31,31,31,71.47251,52.184376,0.58974359,12.981157,381.71118,88.86922,1.151305,131.14607,0.3754322,0.84552854,0.7781089,23.557901,1.4923909,0.9278275,0.6406206,0.75527686,6.2951965,0.94646835,0,0,4.7555556,11.177778,1.6444445,3.7777777,0.64444447,0.044444446,0,4.6222224,0,0,0,0,30,30,28,30,70.96997,51.87363,0.58974359,13.431033,306.87555,71.49424,0.8963488,100.84915,0.38205197,0.8574526,0.78911847,23.674652,1.3733144,0.924563,0.6483262,0.7731475,6.3091354,0.9494725,0.26666668,0,2.4,15.4,0.24444444,5.4444447,0,0,0,3.8,0,0,0,0,31,31,29,31,68.76973,51.630547,0.58974359,14.066454,166.7771,35.54095,0.46201834,55.06972,0.3785808,0.85376036,0.78334546,23.613386,1.3762878,0.92905575,0.6442856,0.7651665,6.202398,0.95140517,NAMAYINGO,BUSOGA,109140,106303,97,215443,0.732142857,0.107142857,0.602040816,0.06122449,0.854545455,0.791666667,0.890909091,0.802083333,,,,,5.4625,7,0.0625,0.250521921,0,0.173277662,0,0.232853084,0.323031656,1,,0,0.275,0.263048017,0.2625,0.281837161,0.1375,0.09394572,0.25,0.27348643,0.075,0.087682672,3.9285715,0,20.732143,93.66071,3.4464285,28.392857,0.375,0.16071428,0.05357143,32.232143,0.017857144,0,0,0,99.965096,67.56478,140.60715,35.857143,20.978077,44.482143,131.98215,78.98702,377.0676,43.203728,0,64.818596,0.33354682,0.7397605,0.7070397,22.81916,1.4200654,0.7430228,0.5918651,0.6123971,8.39412,0.88933784,2009,3.232143,0,18.946428,99.125,3.107143,28,0.5535714,0.10714286,0.05357143,29.196428,0.05357143,0.05357143,0.017857144,0.05357143,99.739655,65.82488,132.57143,43.410713,18.410444,29.375,146.60715,81.32921,543.60596,42.10736,0,75.59661,0.36722857,0.7837621,0.75104433,23.413172,1.4124163,0.78119516,0.63107145,0.6751294,16.772226,0.90483546
60,0,0,9,0,8.5,0.5,4,2.5,1,3,1.5,0,0,0,30,2,26,12,71.85258,46.5999,1,9.828336,656.0717,252.75143,43.982353,156.97667,0.12123433,0.2975632,0.35534236,19.074707,1.0818303,0.41831553,0.34472895,0.070198506,12.327423,0.66093063,0,0,10,0,10.5,0.5,5,1.5,1.5,2,0,0,0,0,31,0,27,12,72.109985,39.40157,1,9.151437,501.7632,238.59615,63.430855,123.23147,0.13202356,0.3209113,0.37328637,19.264984,1.1103711,0.47503108,0.35728782,0.096255474,12.198624,0.67400324,0,1,10.5,0,8.5,0,3,1,1,5,0,0,0,0,30,0,27,10,72.84244,42.932415,1,8.80858,1615.3854,254.9863,62.500313,281.54156,0.12717834,0.31042615,0.36522806,19.17949,1.1807007,0.44331613,0.3516478,0.08467339,11.636581,0.66813254,NAMISINDWA,ELGON,103727,100554,97,204281,0.529411765,0,0.4375,0,0.742857143,0.56,0.764705882,0.653061224,,,,,4.107142857,4,0.035714286,0.373015873,0.015873016,0.357142857,0.011904762,0.361552386,0.379409529,4,,0.017857143,0.196428571,0.134920635,0.339285714,0.253968254,0.285714286,0.376984127,0.107142857,0.146825397,0.071428571,0.087301587,0.15555556,0.5777778,58.68889,106.2,22.733334,59.02222,7.2,2.4666667,1.5555556,63.733334,1.3333334,0.62222224,0.6,0.44444445,90.14382,72.83219,198,141.85715,49.39589,175.38095,164.4762,40.747932,986.28906,89.08406,0.25299376,134.24464,0.35647586,0.7994779,0.74658024,23.223618,1.4899877,0.9051181,0.61855495,0.6934117,15.350235,0.92333895,2009,1.4666667,1.3333334,61.6,111.95556,24.311111,46.844444,11.044444,3.0666666,1.0888889,59.02222,1.0444444,0.7111111,0.4,0.5555556,90.02612,72.373856,194.4762,144.45238,46.626984,167.04762,171.88095,43.399136,1233.7267,96.45317,0.016584992,154.71881,0.37466902,0.8301213,0.7755678,23.544283,1.4322976,0.9136485,0.6397322,0.73726743,8.839107,0.9335875
61,0,0,3.3333333,2.2222223,1.7777778,6,1.3333334,0.11111111,0,5.2222223,0,0,0,0,30,0,26,24,74.222496,52.354774,1,13.914722,361.31625,100.301,18.169224,103.7299,0.28524828,0.65249294,0.6281204,21.967356,1.4493343,0.70908886,0.53564465,0.48616457,11.393319,0.8596565,0,0,8.777778,1.6666666,1.5555556,5,0.6666667,0,0,3,0,0,0,0,31,2,25,20,74.429214,55.60102,1,14.697537,292.4304,108.45939,3.264777,85.42727,0.2966366,0.6771375,0.64706093,22.168213,1.4751946,0.7386588,0.5489009,0.5202091,11.48124,0.87345505,0,0,5.6666665,2.7777777,3,4,0,0,0,4.5555553,0,0,0,0,30,0,16,24,73.93233,53.221073,1,14.303753,258.06815,101.229805,7.135905,82.19461,0.3058125,0.69699425,0.66232157,22.329956,1.436305,0.7358926,0.5595818,0.54763955,11.564658,0.88457286,NAMUTUMBA,BUSOGA,128646,123911,96,252557,0.714285714,0.214285714,0.413793103,0.103448276,0.5,0.448275862,0.785714286,0.655172414,,,,,2.590909091,5,0.181818182,0.161290323,0,0.086021505,0.043010753,0.119191919,0.181691919,0,,0,0.136363636,0.161290323,0.181818182,0.139784946,0.090909091,0.096774194,0.318181818,0.215053763,0.272727273,0.387096774,0,4,118,23.5,59.5,32,37,15,5.5,63,3,3,1,1.5,96.13458,69.911476,156.75,26.25,33.10363,107.75,75.25,63.030952,1513.3865,196.11809,0.76738,197.48257,0.116700105,0.28631517,0.3458742,18.974518,0.9920104,0.40315363,0.33810216,0.07978087,15.31199,0.6540327,2009,0,3,115.5,17,77.5,25,33,16,8,64,4,0.5,0,1.5,96.53269,69.249466,153.5,29,24.887493,113.25,69.25,71.6452,1703.4009,200.33167,0.13209134,190.25626,0.13489506,0.32683635,0.37771416,19.312302,1.0896229,0.41994378,0.3603869,0.10886333,16.70018,0.677229
62,0.028571429,0,1.5714285,12.042857,0.1,1.1142857,0,0,0,1.9714285,0,0,0,0,11,29,2,31,50.51151,78.334335,0.75,18.909798,162.88472,28.294645,0.054711968,70.149445,0.41929698,0.8472137,0.82706374,24.331518,1.336059,0.79545057,0.6916801,0.7736222,16.19503,0.903373,0.2857143,0,0.114285715,14.671429,0.028571429,0.98571426,0,0,0,0.2,0,0,0,0,16,30,1,30,45.68532,78.05987,0.692857143,20.040812,63.323723,8.63015,0.010650408,37.3116,0.4733152,0.8677073,0.89782596,25.284216,1.2347327,0.78779584,0.7545585,0.8166596,15.201898,0.8778735,0.9714286,0,0,14.1285715,0,1.2,0,0,0,0.5285714,0,0,0,0,14,31,0,31,47.709095,74.053566,0.75,18.646631,49.77941,8.595459,0.005029142,24.16905,0.42430028,0.8869384,0.8557291,24.41973,1.2519158,0.73521084,0.6975041,0.8330367,15.717114,0.92203164,NAPAK,KARAMOJA,76706,65518,85,142224,0.411764706,0.058823529,0.307692308,0.038461538,0.117647059,0.076923077,0.176470588,0.115384615,,,,,5.041666667,2,0.125,0.47107438,0,0.355371901,0.024793388,0.366418651,0.466617063,0,,0,0.291666667,0.32231405,0.416666667,0.421487603,0.208333333,0.198347107,0.083333333,0.05785124,0,0,0.22222222,0,55.22222,75.44444,13,38.444443,5.7777777,0.8888889,0,55,0,0,0,0,99.98519,72.63685,201.58333,11.916667,27.951054,87.416664,126.083336,72.03415,404.60342,79.46276,0.003745158,84.66211,0.28052694,0.6422432,0.62026817,21.884195,1.4055212,0.6900686,0.53014886,0.47213313,20.70471,0.8531793,2009,1.5555556,0,49.22222,64.44444,16.444445,50,5,0.6666667,0.33333334,55.333332,0.33333334,0,0,0,99.851135,71.44579,197.58333,15.333333,27.127655,75.666664,137.25,72.72348,594.22345,80.62165,0,87.29645,0.30425838,0.69228464,0.65973693,22.3027,1.4098091,0.71704966,0.5577728,0.54197663,16.27009,0.8766678
63,0,0,1.3333334,14.333333,0.33333334,2.2222223,0.11111111,0.11111111,0.11111111,1.4444444,0,0,0,0,19,19,3,28,61.226788,56.211678,0.928571429,13.304316,373.96887,37.995655,0.6034226,106.4649,0.37978134,0.8287595,0.784976,23.63464,1.4240147,0.77531976,0.64568317,0.7411518,12.393511,0.9159779,0,0,2.6666667,9.111111,1.1111112,3.3333333,0,0.11111111,0,4.3333335,0,0,0,0,28,8,11,28,66.36041,52.86235,1,13.366792,255.42273,57.36433,1.5751547,88.8677,0.3751073,0.81811947,0.7755761,23.552172,1.443885,0.79373807,0.64024246,0.7253713,12.237645,0.9139573,0,0,2.7777777,11.111111,0.44444445,2.3333333,0,0,0,3.3333333,0,0,0,0,28,7,5,29,65.17155,53.811363,1,14.128089,210.1695,46.867977,1.5732845,62.97012,0.39288718,0.84216607,0.80583316,23.865723,1.3942403,0.7784921,0.66093856,0.76380223,13.159424,0.9155692,NEBBI,WEST NILE,124025,114732,93,238757,0.421052632,0.039473684,0.317460317,0.023809524,0.394736842,0.288,0.473684211,0.384,,,,,4.87,4,0.05,0.308797127,0,0.299820467,0.003590664,0.316594905,0.324452048,1,,0,0.47,0.468581688,0.17,0.145421903,0.12,0.104129264,0.14,0.156193896,0.1,0.12567325,27.87143,0,15.271428,115.15714,3.7,17.485714,0.75714284,0.17142858,0.12857144,18.028572,0.1,0.014285714,0,0,99.27865,53.660503,88.25926,148.96297,13.257208,10.87037,226.35185,86.02144,486.81287,30.441162,0,75.37718,0.37218395,0.7628425,0.7518882,23.500574,1.2717736,0.69041574,0.6368395,0.65192,17.311039,0.87566185,2009,23.657143,0,8.242857,139.32857,1.3857143,13.014286,0.34285715,0.2,0.18571429,11.714286,0.071428575,0,0,0,98.65756,48.83797,48.851852,187.72223,13.910023,3.9444444,232.62962,84.74755,487.44778,18.892145,0,61.859688,0.43828684,0.8235496,0.8335837,24.666353,1.2559912,0.76108974,0.71378475,0.7451269,19.580793,0.8777004
64,0,0,3.68,7.72,0.2,3.8,0,0,0,5,0,0,0,0,30,1,11,29,70.51813,55.818962,1,15.420039,189.48564,55.49039,3.8172858,60.21552,0.14157125,0.34157267,0.38916552,19.433384,1.3197328,0.4711171,0.36840153,0.08448479,12.305372,0.6855717,0,0,2.56,12.64,0.4,3.04,0,0,0,2.44,0,0,0,0,24,13,6,29,63.869602,73.56207,1,18.861128,199.11777,41.93167,1.0940442,59.91171,0.20212698,0.4725944,0.4898611,20.501202,1.300591,0.56105995,0.43887773,0.25380862,13.839609,0.7589309,0,0,0.12,14.88,0,3.68,0,0,0,1.72,0,0,0,0,19,26,0,30,58.38683,68.04822,0.8125,19.26846,81.163635,18.490923,0.3432281,23.783852,0.23697986,0.54803896,0.54784334,21.11604,1.2876598,0.54629475,0.4794591,0.34251848,13.475668,0.8011725,NTUNGAMO,ANKOLE,251372,232469,93,483841,0.347826087,0.086956522,0.25,0.055555556,0.217391304,0.138888889,0.304347826,0.194444444,,,,,4.040816327,7,0.142857143,0.373540856,0,0.311284047,0,0.285438937,0.357539683,1,,0,0.020408163,0.011673152,0.081632653,0.058365759,0.367346939,0.392996109,0.326530612,0.307392996,0.204081633,0.229571984,13.222222,0,25,156.44444,4.4444447,22.88889,0.8888889,0.22222222,0.33333334,20.333334,0.11111111,0.11111111,0,0,95.42067,60.088818,162.22223,122.44444,17.858955,48.666668,236,77.561714,591.5518,34.784275,0,71.815094,0.37925595,0.78254074,0.7618799,23.62527,1.3791656,0.7529115,0.64507157,0.67710394,16.159985,0.89109117,2009,8.777778,0,13.333333,170.88889,3.3333333,22.333334,0.8888889,0.22222222,0.11111111,23.444445,0,0,0,0,95.450584,58.075436,132.11111,151.77777,19.970882,20.11111,263.77777,75.4797,397.53775,27.562693,0,63.124855,0.42207983,0.8242935,0.81123096,24.380602,1.358523,0.795793,0.69478077,0.7410056,17.40482,0.8891401
65,0,0,3.64,9.88,0.48,3.52,0,0,0,4.8,0,0,0,0,29,9,7,29,66.997215,64.002075,1,17.19832,202.54498,51.678276,0.6805551,64.07398,0.3516798,0.79558986,0.7386053,23.138931,1.4210536,0.7721302,0.6129724,0.6846761,12.003015,0.9288128,0,0,4,9.28,0.44,4.92,0,0,0,2.96,0,0,0,0,29,3,7,29,69.01241,63.48994,1,16.248123,205.50183,52.640163,0.77895236,62.19728,0.35493886,0.8030309,0.74402565,23.196434,1.4147295,0.7682853,0.616766,0.69445646,12.414265,0.93417436,0,0,1.92,12.8,0,3.28,0,0,0,4.32,0,0,0,0,28,5,6,30,67.34836,60.985676,1,16.786829,147.238,34.796654,0.113658614,46.861526,0.347801,0.78785837,0.73215437,23.070591,1.4150383,0.7587049,0.6084573,0.6731608,11.41815,0.9334249,OYAM,LANGO,196523,187121,95,383644,0.705882353,0.029411765,0.645833333,0.020833333,0.78125,0.727272727,0.84375,0.860465116,,,,,4.703703704,6,0.055555556,0.130769231,0.480769231,0.115384615,0,0.137419165,0.155011758,5,,0.5,0.333333333,0.330769231,0.5,0.492307692,0.092592593,0.123076923,0.037037037,0.030769231,0.037037037,0.023076923,9.24,0,10.68,159.64,0.32,35.56,0,0,0,33.44,0,0,0,0,98.00482,62.202076,177.2,115.6,17.47797,19.1,273.7,80.52685,199.27321,25.315063,0,41.711662,0.17980896,0.42427438,0.45270666,20.107178,1.2739832,0.48844698,0.41287354,0.18797,19.252375,0.7318629,2009,16.92,0,13.36,155.76,1.16,33.12,0.16,0,0,27.72,0,0,0,0,98.21176,60.78689,168.35,123.65,24.132471,20.55,271.45,74.0793,267.92505,26.018005,0,43.476738,0.20840508,0.48619246,0.50030506,20.612078,1.2924044,0.52592254,0.44618735,0.26746386,16.640987,0.76653916
66,0,0,0.44,14.24,0.08,5.6,0,0,0,1.24,0,0,0,0,28,16,3,30,63.537277,70.42447,0.986842105,18.265827,102.997475,21.670006,0.058718026,47.516163,0.37465182,0.8420062,0.7768109,23.544128,1.3845773,0.77137834,0.63971215,0.75182575,12.709477,0.94120276,0,0,3.64,9.88,0.48,3.52,0,0,0,4.8,0,0,0,0,29,9,7,29,66.997215,64.002075,1,17.19832,202.54498,51.678276,0.6805551,64.07398,0.3516798,0.79558986,0.7386053,23.138931,1.4210536,0.7721302,0.6129724,0.6846761,12.003015,0.9288128,0,0,4,9.28,0.44,4.92,0,0,0,2.96,0,0,0,0,29,3,7,29,69.01241,63.48994,1,16.248123,205.50183,52.640163,0.77895236,62.19728,0.35493886,0.8030309,0.74402565,23.196434,1.4147295,0.7682853,0.616766,0.69445646,12.414265,0.93417436,OYAM,LANGO,196523,187121,95,383644,0.647058824,0.029411765,0.547169811,0.018867925,0.727272727,0.62745098,0.787878788,0.764705882,,,,,5.314814815,4,0.074074074,0.317073171,0.013937282,0.317073171,0,0.375611271,0.375611271,5,,0.018518519,0.5,0.477351916,0.314814815,0.299651568,0.166666667,0.18815331,0.018518519,0.034843206,0,0,25.12,0,30.92,131.28,4.36,30.72,1.72,0.6,0,38.8,0,0,0,0,100,63.573627,131.22223,61.944443,12.380393,32.36111,160.80556,87.619606,403.0735,42.132675,0,64.99546,0.36101002,0.744236,0.7297552,23.303514,1.3653983,0.74018216,0.6238328,0.62251264,19.252375,0.87535596,2009,19.52,0,23.16,144.48,3.96,34.36,1.6,0.24,0.08,35.4,0,0,0,0,99.95792,62.050037,128.47223,64.166664,14.488018,17.36111,175.27777,85.469894,411.92865,36.477657,0,60.542126,0.39751288,0.7874109,0.7644206,23.947489,1.3570689,0.7889679,0.666323,0.6805872,18.718914,0.8945424
